ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,Timestamp,OccupancyRate,BaselinePrice,TrafficScore,VehicleWeight,Norm_OccupancyRate,Norm_QueueLength,Norm_Traffic,Norm_VehicleWeight,Norm_SpecialDay,DemandScore,Model2_Price,Model3_Price,Model2_Price,Model3_Price
3410,BHMEURBRD01,470,26.14901995,91.7395035,413,car,average,4,0,2016-11-18 14:01:00,0.8787234042553191,18.79,2,2.0,0.8787234042553191,0.2666666666666666,0.6666666666666666,0.6666666666666666,0,0.4957446808510638,12.44,9.9,12.84,10.8
13906,Others-CCCPS202,2937,26.14749053,91.72799688,1198,car,average,5,0,2016-11-18 14:01:00,0.4078992168879809,14.08,2,2.0,0.4078992168879809,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.4149131767109295,11.22,9.9,11.72,10.8
15218,Others-CCCPS8,1322,26.14754886,91.72799519,703,car,average,4,0,2016-11-18 14:01:00,0.5317700453857791,15.32,2,2.0,0.5317700453857791,0.2666666666666666,0.6666666666666666,0.6666666666666666,0,0.4263540090771558,11.4,9.9,11.8,10.8
8659,Broad Street,690,26.13795775,91.74099445,580,car,average,4,0,2016-11-18 14:28:00,0.8405797101449275,18.41,2,2.0,0.8405797101449275,0.2666666666666666,0.6666666666666666,0.6666666666666666,0,0.4881159420289854,12.32,9.9,12.72,10.8
9971,Others-CCCPS105a,2009,26.14747299,91.72804914,1160,car,average,5,0,2016-11-18 14:28:00,0.5774016923842707,15.77,2,2.0,0.5774016923842707,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.4488136718101875,11.73,9.9,12.23,10.8
6035,BHMNCPHST01,1200,26.14001386,91.73099967,739,car,average,4,0,2016-11-18 14:28:00,0.6158333333333333,16.16,2,2.0,0.6158333333333333,0.2666666666666666,0.6666666666666666,0.6666666666666666,0,0.4431666666666666,11.65,9.9,12.05,10.8
16531,Others-CCCPS98,3103,26.14749998,91.72797778,928,bike,average,5,0,2016-11-18 14:28:00,0.2990654205607476,12.99,2,1.0,0.2990654205607476,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0.3264797507788162,9.9,9.9,10.4,10.4
11283,Others-CCCPS119a,2803,26.14754061,91.72797041,628,car,average,4,0,2016-11-18 14:28:00,0.2240456653585444,12.24,2,2.0,0.2240456653585444,0.2666666666666666,0.6666666666666666,0.6666666666666666,0,0.3648091330717088,10.47,10.47,10.87,10.8
7347,BHMNCPNST01,485,26.14004753,91.73097233,219,car,average,3,0,2016-11-18 14:28:00,0.4515463917525773,14.52,2,2.0,0.4515463917525773,0.2,0.6666666666666666,0.6666666666666666,0,0.3969759450171821,10.95,10.95,11.25,10.8
12595,Others-CCCPS135a,3883,26.14749943,91.72800489,2856,car,average,5,0,2016-11-18 14:28:00,0.7355137780066958,17.36,2,2.0,0.7355137780066958,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.4804360889346724,12.21,9.9,12.71,10.8
17843,Shopping,1920,26.15050395,91.73353109,1362,car,high,7,0,2016-11-18 14:28:00,0.709375,17.09,3,2.0,0.709375,0.4666666666666667,1.0,0.6666666666666666,0,0.5685416666666666,13.53,9.9,14.23,10.8
4723,BHMMBMMBX01,687,20.0000347,78.00000286,464,bike,high,6,0,2016-11-18 14:28:00,0.6754002911208151,16.75,3,1.0,0.6754002911208151,0.4,1.0,0.3333333333333333,0,0.4817467248908297,12.23,9.9,12.83,10.8
2099,BHMBCCTHL01,387,26.14449459,91.73620513,383,bike,average,4,0,2016-11-18 14:28:00,0.9896640826873384,19.9,2,1.0,0.9896640826873384,0.2666666666666666,0.6666666666666666,0.3333333333333333,0,0.451266149870801,11.77,9.9,12.17,10.8
15219,Others-CCCPS8,1322,26.14754886,91.72799519,696,car,average,5,0,2016-11-18 14:28:00,0.5264750378214826,15.26,2,2.0,0.5264750378214826,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.4386283408976298,11.58,9.9,12.08,10.8
787,BHMBCCMKT01,577,26.14453614,91.73617216,196,car,high,5,0,2016-11-18 14:28:00,0.3396880415944541,13.4,3,2.0,0.3396880415944541,0.3333333333333333,1.0,0.6666666666666666,0,0.4679376083188907,12.02,9.9,12.52,10.8
3411,BHMEURBRD01,470,26.14901995,91.7395035,404,car,average,4,0,2016-11-18 14:28:00,0.8595744680851064,18.6,2,2.0,0.8595744680851064,0.2666666666666666,0.6666666666666666,0.6666666666666666,0,0.4919148936170212,12.38,9.9,12.78,10.8
13907,Others-CCCPS202,2937,26.14749053,91.72799688,1185,cycle,average,5,0,2016-11-18 14:28:00,0.4034729315628192,14.03,2,0.5,0.4034729315628192,0.3333333333333333,0.6666666666666666,0.1666666666666666,0,0.3140279196458971,9.71,9.71,10.21,10.21
4724,BHMMBMMBX01,687,20.0000347,78.00000286,456,car,low,2,0,2016-11-18 15:01:00,0.6637554585152838,16.64,1,2.0,0.6637554585152838,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.3594177583697234,10.39,10.39,10.59,10.59
6036,BHMNCPHST01,1200,26.14001386,91.73099967,701,bike,average,4,0,2016-11-18 15:01:00,0.5841666666666666,15.84,2,1.0,0.5841666666666666,0.2666666666666666,0.6666666666666666,0.3333333333333333,0,0.3701666666666666,10.55,10.55,10.95,10.8
15220,Others-CCCPS8,1322,26.14754886,91.72799519,670,car,low,3,0,2016-11-18 15:01:00,0.5068078668683812,15.07,1,2.0,0.5068078668683812,0.2,0.3333333333333333,0.6666666666666666,0,0.3413615733736762,10.12,10.12,10.42,10.42
7348,BHMNCPNST01,485,26.14004753,91.73097233,213,car,low,2,0,2016-11-18 15:01:00,0.4391752577319587,14.39,1,2.0,0.4391752577319587,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.3145017182130584,9.72,9.72,9.92,9.92
8660,Broad Street,690,26.13795775,91.74099445,564,car,low,3,0,2016-11-18 15:01:00,0.8173913043478261,18.17,1,2.0,0.8173913043478261,0.2,0.3333333333333333,0.6666666666666666,0,0.4034782608695652,11.05,9.9,11.35,10.8
3412,BHMEURBRD01,470,26.14901995,91.7395035,399,car,low,3,0,2016-11-18 15:01:00,0.8489361702127659,18.49,1,2.0,0.8489361702127659,0.2,0.3333333333333333,0.6666666666666666,0,0.4097872340425532,11.15,9.9,11.45,10.8
13908,Others-CCCPS202,2937,26.14749053,91.72799688,1156,bike,low,3,0,2016-11-18 15:01:00,0.393598910452843,13.94,1,1.0,0.393598910452843,0.2,0.3333333333333333,0.3333333333333333,0,0.2520531154239019,8.78,8.78,9.08,9.08
788,BHMBCCMKT01,577,26.14453614,91.73617216,168,car,low,2,0,2016-11-18 15:01:00,0.291161178509532,12.91,1,2.0,0.291161178509532,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.284898902368573,9.27,9.27,9.47,9.47
11284,Others-CCCPS119a,2803,26.14754061,91.72797041,605,car,low,2,0,2016-11-18 15:01:00,0.2158401712450945,12.16,1,2.0,0.2158401712450945,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.2698347009156855,9.05,9.05,9.25,9.25
17844,Shopping,1920,26.15050395,91.73353109,1303,cycle,low,2,0,2016-11-18 15:01:00,0.6786458333333333,16.79,1,0.5,0.6786458333333333,0.1333333333333333,0.3333333333333333,0.1666666666666666,0,0.2623958333333333,8.94,8.94,9.14,9.14
2100,BHMBCCTHL01,387,26.14449459,91.73620513,379,truck,average,3,0,2016-11-18 15:01:00,0.979328165374677,19.79,2,3.0,0.979328165374677,0.2,0.6666666666666666,1.0,0,0.5691989664082687,13.54,9.9,13.84,10.8
12596,Others-CCCPS135a,3883,26.14749943,91.72800489,2714,cycle,low,3,0,2016-11-18 15:01:00,0.6989441153747102,16.99,1,0.5,0.6989441153747102,0.2,0.3333333333333333,0.1666666666666666,0,0.279788823074942,9.2,9.2,9.5,9.5
9972,Others-CCCPS105a,2009,26.14747299,91.72804914,1126,car,low,3,0,2016-11-18 15:01:00,0.560477849676456,15.6,1,2.0,0.560477849676456,0.2,0.3333333333333333,0.6666666666666666,0,0.3520955699352911,10.28,10.28,10.58,10.58
16532,Others-CCCPS98,3103,26.14749998,91.72797778,895,car,low,3,0,2016-11-18 15:01:00,0.2884305510796003,12.88,1,2.0,0.2884305510796003,0.2,0.3333333333333333,0.6666666666666666,0,0.29768611021592,9.47,9.47,9.77,9.77
4725,BHMMBMMBX01,687,20.0000347,78.00000286,442,car,low,1,0,2016-11-18 15:28:00,0.6433770014556041,16.43,1,2.0,0.6433770014556041,0.0666666666666666,0.3333333333333333,0.6666666666666666,0,0.3420087336244541,10.13,10.13,10.23,10.23
3413,BHMEURBRD01,470,26.14901995,91.7395035,387,car,low,2,0,2016-11-18 15:28:00,0.823404255319149,18.23,1,2.0,0.823404255319149,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.3913475177304965,10.87,10.87,11.07,10.8
9973,Others-CCCPS105a,2009,26.14747299,91.72804914,1068,bike,low,3,0,2016-11-18 15:28:00,0.5316077650572424,15.32,1,1.0,0.5316077650572424,0.2,0.3333333333333333,0.3333333333333333,0,0.2796548863447817,9.19,9.19,9.49,9.49
7349,BHMNCPNST01,485,26.14004753,91.73097233,197,car,low,3,0,2016-11-18 15:28:00,0.4061855670103093,14.06,1,2.0,0.4061855670103093,0.2,0.3333333333333333,0.6666666666666666,0,0.3212371134020618,9.82,9.82,10.12,10.12
12597,Others-CCCPS135a,3883,26.14749943,91.72800489,2596,bike,low,3,0,2016-11-18 15:28:00,0.6685552407932012,16.69,1,1.0,0.6685552407932012,0.2,0.3333333333333333,0.3333333333333333,0,0.3070443814919735,9.61,9.61,9.91,9.91
11285,Others-CCCPS119a,2803,26.14754061,91.72797041,576,cycle,low,2,0,2016-11-18 15:28:00,0.2054941134498751,12.05,1,0.5,0.2054941134498751,0.1333333333333333,0.3333333333333333,0.1666666666666666,0,0.1677654893566416,7.52,7.52,7.72,7.72
16533,Others-CCCPS98,3103,26.14749998,91.72797778,854,car,low,3,0,2016-11-18 15:28:00,0.2752175314212053,12.75,1,2.0,0.2752175314212053,0.2,0.3333333333333333,0.6666666666666666,0,0.295043506284241,9.43,9.43,9.73,9.73
13909,Others-CCCPS202,2937,26.14749053,91.72799688,1110,bike,average,4,0,2016-11-18 15:28:00,0.3779366700715015,13.78,2,1.0,0.3779366700715015,0.2666666666666666,0.6666666666666666,0.3333333333333333,0,0.3289206673476336,9.93,9.93,10.33,10.33
789,BHMBCCMKT01,577,26.14453614,91.73617216,164,truck,low,1,0,2016-11-18 15:28:00,0.2842287694974003,12.84,1,3.0,0.2842287694974003,0.0666666666666666,0.3333333333333333,1.0,0,0.33684575389948,10.05,10.05,10.15,10.15
15221,Others-CCCPS8,1322,26.14754886,91.72799519,626,truck,low,3,0,2016-11-18 15:28:00,0.4735249621785174,14.74,1,3.0,0.4735249621785174,0.2,0.3333333333333333,1.0,0,0.4013716591023701,11.02,9.9,11.32,10.8
2101,BHMBCCTHL01,387,26.14449459,91.73620513,361,car,low,2,0,2016-11-18 15:28:00,0.9328165374677002,19.33,1,2.0,0.9328165374677002,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.4132299741602067,11.2,9.9,11.4,10.8
17845,Shopping,1920,26.15050395,91.73353109,1253,car,low,3,0,2016-11-18 15:28:00,0.6526041666666667,16.53,1,2.0,0.6526041666666667,0.2,0.3333333333333333,0.6666666666666666,0,0.3705208333333333,10.56,10.56,10.86,10.8
8661,Broad Street,690,26.13795775,91.74099445,549,truck,low,2,0,2016-11-18 15:28:00,0.7956521739130434,17.96,1,3.0,0.7956521739130434,0.1333333333333333,0.3333333333333333,1.0,0,0.4524637681159421,11.79,9.9,11.99,10.8
6037,BHMNCPHST01,1200,26.14001386,91.73099967,672,car,low,2,0,2016-11-18 15:28:00,0.56,15.6,1,2.0,0.56,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.3386666666666666,10.08,10.08,10.28,10.28
12598,Others-CCCPS135a,3883,26.14749943,91.72800489,2399,car,low,3,0,2016-11-18 16:01:00,0.6178212722122071,16.18,1,2.0,0.6178212722122071,0.2,0.3333333333333333,0.6666666666666666,0,0.3635642544424414,10.45,10.45,10.75,10.75
8662,Broad Street,690,26.13795775,91.74099445,512,truck,low,2,0,2016-11-18 16:01:00,0.7420289855072464,17.42,1,3.0,0.7420289855072464,0.1333333333333333,0.3333333333333333,1.0,0,0.4417391304347825,11.63,9.9,11.83,10.8
9974,Others-CCCPS105a,2009,26.14747299,91.72804914,1022,car,low,3,0,2016-11-18 16:01:00,0.5087108013937283,15.09,1,2.0,0.5087108013937283,0.2,0.3333333333333333,0.6666666666666666,0,0.3417421602787456,10.13,10.13,10.43,10.43
15222,Others-CCCPS8,1322,26.14754886,91.72799519,593,car,low,2,0,2016-11-18 16:01:00,0.4485627836611195,14.49,1,2.0,0.4485627836611195,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.3163792233988906,9.75,9.75,9.95,9.95
7350,BHMNCPNST01,485,26.14004753,91.73097233,185,cycle,low,1,0,2016-11-18 16:01:00,0.3814432989690721,13.81,1,0.5,0.3814432989690721,0.0666666666666666,0.3333333333333333,0.1666666666666666,0,0.1896219931271477,7.84,7.84,7.94,7.94
17846,Shopping,1920,26.15050395,91.73353109,1159,car,average,3,0,2016-11-18 16:01:00,0.6036458333333333,16.04,2,2.0,0.6036458333333333,0.2,0.6666666666666666,0.6666666666666666,0,0.4273958333333333,11.41,9.9,11.71,10.8
2102,BHMBCCTHL01,387,26.14449459,91.73620513,348,bike,low,2,0,2016-11-18 16:01:00,0.8992248062015504,18.99,1,1.0,0.8992248062015504,0.1333333333333333,0.3333333333333333,0.3333333333333333,0,0.33984496124031,10.1,10.1,10.3,10.3
4726,BHMMBMMBX01,687,20.0000347,78.00000286,429,truck,low,2,0,2016-11-18 16:01:00,0.6244541484716157,16.24,1,3.0,0.6244541484716157,0.1333333333333333,0.3333333333333333,1.0,0,0.4182241630276564,11.27,9.9,11.47,10.8
790,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,low,2,0,2016-11-18 16:01:00,0.2668977469670711,12.67,1,2.0,0.2668977469670711,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.2800462160600808,9.2,9.2,9.4,9.4
16534,Others-CCCPS98,3103,26.14749998,91.72797778,820,car,low,2,0,2016-11-18 16:01:00,0.264260393167902,12.64,1,2.0,0.264260393167902,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.279518745300247,9.19,9.19,9.39,9.39
3414,BHMEURBRD01,470,26.14901995,91.7395035,355,car,low,2,0,2016-11-18 16:01:00,0.7553191489361702,17.55,1,2.0,0.7553191489361702,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.3777304964539006,10.67,10.67,10.87,10.8
13910,Others-CCCPS202,2937,26.14749053,91.72799688,1045,car,low,2,0,2016-11-18 16:01:00,0.3558052434456928,13.56,1,2.0,0.3558052434456928,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.2978277153558052,9.47,9.47,9.67,9.67
6038,BHMNCPHST01,1200,26.14001386,91.73099967,627,car,low,2,0,2016-11-18 16:01:00,0.5225,15.22,1,2.0,0.5225,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.3311666666666666,9.97,9.97,10.17,10.17
11286,Others-CCCPS119a,2803,26.14754061,91.72797041,554,bike,low,2,0,2016-11-18 16:01:00,0.1976453799500535,11.98,1,1.0,0.1976453799500535,0.1333333333333333,0.3333333333333333,0.3333333333333333,0,0.1995290759900107,7.99,7.99,8.19,8.19
3415,BHMEURBRD01,470,26.14901995,91.7395035,333,car,average,2,0,2016-11-18 16:28:00,0.7085106382978723,17.09,2,2.0,0.7085106382978723,0.1333333333333333,0.6666666666666666,0.6666666666666666,0,0.4350354609929077,11.53,9.9,11.73,10.8
7351,BHMNCPNST01,485,26.14004753,91.73097233,172,bike,low,2,0,2016-11-18 16:28:00,0.354639175257732,13.55,1,1.0,0.354639175257732,0.1333333333333333,0.3333333333333333,0.3333333333333333,0,0.2309278350515463,8.46,8.46,8.66,8.66
17847,Shopping,1920,26.15050395,91.73353109,1050,cycle,average,3,0,2016-11-18 16:28:00,0.546875,15.47,2,0.5,0.546875,0.2,0.6666666666666666,0.1666666666666666,0,0.3160416666666666,9.74,9.74,10.04,10.04
4727,BHMMBMMBX01,687,20.0000347,78.00000286,408,cycle,low,2,0,2016-11-18 16:28:00,0.5938864628820961,15.94,1,0.5,0.5938864628820961,0.1333333333333333,0.3333333333333333,0.1666666666666666,0,0.2454439592430858,8.68,8.68,8.88,8.88
791,BHMBCCMKT01,577,26.14453614,91.73617216,140,truck,average,2,0,2016-11-18 16:28:00,0.24263431542461,12.43,2,3.0,0.24263431542461,0.1333333333333333,0.6666666666666666,1.0,0,0.408526863084922,11.13,9.9,11.33,10.8
12599,Others-CCCPS135a,3883,26.14749943,91.72800489,2193,car,low,3,0,2016-11-18 16:28:00,0.5647695081122843,15.65,1,2.0,0.5647695081122843,0.2,0.3333333333333333,0.6666666666666666,0,0.3529539016224568,10.29,10.29,10.59,10.59
9975,Others-CCCPS105a,2009,26.14747299,91.72804914,983,car,low,2,0,2016-11-18 16:28:00,0.4892981582877053,14.89,1,2.0,0.4892981582877053,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.3245262983242077,9.87,9.87,10.07,10.07
16535,Others-CCCPS98,3103,26.14749998,91.72797778,766,car,low,2,0,2016-11-18 16:28:00,0.2468578794714792,12.47,1,2.0,0.2468578794714792,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.2760382425609625,9.14,9.14,9.34,9.34
11287,Others-CCCPS119a,2803,26.14754061,91.72797041,529,car,low,2,0,2016-11-18 16:28:00,0.1887263646093471,11.89,1,2.0,0.1887263646093471,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.2644119395885361,8.97,8.97,9.17,9.17
6039,BHMNCPHST01,1200,26.14001386,91.73099967,581,cycle,low,2,0,2016-11-18 16:28:00,0.4841666666666667,14.84,1,0.5,0.4841666666666667,0.1333333333333333,0.3333333333333333,0.1666666666666666,0,0.2235,8.35,8.35,8.55,8.55
13911,Others-CCCPS202,2937,26.14749053,91.72799688,997,bike,low,3,0,2016-11-18 16:28:00,0.3394620360912496,13.39,1,1.0,0.3394620360912496,0.2,0.3333333333333333,0.3333333333333333,0,0.2412257405515832,8.62,8.62,8.92,8.92
15223,Others-CCCPS8,1322,26.14754886,91.72799519,575,car,low,2,0,2016-11-18 16:28:00,0.434947049924357,14.35,1,2.0,0.434947049924357,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.313656076651538,9.7,9.7,9.9,9.9
2103,BHMBCCTHL01,387,26.14449459,91.73620513,343,car,low,2,0,2016-11-18 16:28:00,0.8863049095607235,18.86,1,2.0,0.8863049095607235,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.4039276485788113,11.06,9.9,11.26,10.8
8663,Broad Street,690,26.13795775,91.74099445,478,car,low,3,0,2016-11-18 16:28:00,0.6927536231884058,16.93,1,2.0,0.6927536231884058,0.2,0.3333333333333333,0.6666666666666666,0,0.3785507246376811,10.68,10.68,10.98,10.8
6040,BHMNCPHST01,1200,26.14001386,91.73099967,113,bike,average,2,0,2016-11-19 07:51:00,0.0941666666666666,10.94,2,1.0,0.0941666666666666,0.1333333333333333,0.6666666666666666,0.3333333333333333,0,0.2454999999999999,8.68,8.68,8.88,8.88
2104,BHMBCCTHL01,387,26.14449459,91.73620513,107,car,average,1,0,2016-11-19 07:57:00,0.276485788113695,12.76,2,2.0,0.276485788113695,0.0666666666666666,0.6666666666666666,0.6666666666666666,0,0.3352971576227389,10.03,10.03,10.13,10.13
4728,BHMMBMMBX01,687,20.0000347,78.00000286,225,car,low,2,0,2016-11-19 07:57:00,0.3275109170305676,13.28,1,2.0,0.3275109170305676,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.2921688500727802,9.38,9.38,9.58,9.58
792,BHMBCCMKT01,577,26.14453614,91.73617216,29,car,low,1,0,2016-11-19 07:57:00,0.0502599653379549,10.5,1,2.0,0.0502599653379549,0.0666666666666666,0.3333333333333333,0.6666666666666666,0,0.2233853264009243,8.35,8.35,8.45,8.45
17848,Shopping,1920,26.15050395,91.73353109,310,car,low,2,0,2016-11-19 07:57:00,0.1614583333333333,11.61,1,2.0,0.1614583333333333,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.2589583333333333,8.88,8.88,9.08,9.08
9976,Others-CCCPS105a,2009,26.14747299,91.72804914,501,bike,average,3,0,2016-11-19 07:57:00,0.2493777999004479,12.49,2,1.0,0.2493777999004479,0.2,0.6666666666666666,0.3333333333333333,0,0.2898755599800896,9.35,9.35,9.65,9.65
16536,Others-CCCPS98,3103,26.14749998,91.72797778,390,truck,low,2,0,2016-11-19 07:57:00,0.1256848211408314,11.26,1,3.0,0.1256848211408314,0.1333333333333333,0.3333333333333333,1.0,0,0.3184702975614996,9.78,9.78,9.98,9.98
15224,Others-CCCPS8,1322,26.14754886,91.72799519,276,cycle,low,2,0,2016-11-19 07:57:00,0.2087745839636914,12.09,1,0.5,0.2087745839636914,0.1333333333333333,0.3333333333333333,0.1666666666666666,0,0.1684215834594049,7.53,7.53,7.73,7.73
12600,Others-CCCPS135a,3883,26.14749943,91.72800489,676,cycle,average,3,0,2016-11-19 07:57:00,0.1740921967550862,11.74,2,0.5,0.1740921967550862,0.2,0.6666666666666666,0.1666666666666666,0,0.2414851060176839,8.62,8.62,8.92,8.92
3416,BHMEURBRD01,470,26.14901995,91.7395035,50,car,low,1,0,2016-11-19 07:57:00,0.1063829787234042,11.06,1,2.0,0.1063829787234042,0.0666666666666666,0.3333333333333333,0.6666666666666666,0,0.2346099290780142,8.52,8.52,8.62,8.62
8664,Broad Street,690,26.13795775,91.74099445,79,bike,low,1,0,2016-11-19 07:57:00,0.1144927536231884,11.14,1,1.0,0.1144927536231884,0.0666666666666666,0.3333333333333333,0.3333333333333333,0,0.1695652173913043,7.54,7.54,7.64,7.64
7352,BHMNCPNST01,485,26.14004753,91.73097233,162,car,low,1,0,2016-11-19 07:57:00,0.334020618556701,13.34,1,2.0,0.334020618556701,0.0666666666666666,0.3333333333333333,0.6666666666666666,0,0.2801374570446735,9.2,9.2,9.3,9.3
13912,Others-CCCPS202,2937,26.14749053,91.72799688,348,truck,low,2,0,2016-11-19 07:57:00,0.118488253319714,11.18,1,3.0,0.118488253319714,0.1333333333333333,0.3333333333333333,1.0,0,0.3170309839972761,9.76,9.76,9.96,9.96
11288,Others-CCCPS119a,2803,26.14754061,91.72797041,110,car,low,1,0,2016-11-19 07:57:00,0.0392436674991081,10.39,1,2.0,0.0392436674991081,0.0666666666666666,0.3333333333333333,0.6666666666666666,0,0.2211820668331549,8.32,8.32,8.42,8.42
7353,BHMNCPNST01,485,26.14004753,91.73097233,173,cycle,low,2,0,2016-11-19 08:24:00,0.356701030927835,13.57,1,0.5,0.356701030927835,0.1333333333333333,0.3333333333333333,0.1666666666666666,0,0.1980068728522336,7.97,7.97,8.17,8.17
2105,BHMBCCTHL01,387,26.14449459,91.73620513,121,car,low,2,0,2016-11-19 08:31:00,0.3126614987080103,13.13,1,2.0,0.3126614987080103,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.2891989664082687,9.34,9.34,9.54,9.54
13913,Others-CCCPS202,2937,26.14749053,91.72799688,374,bike,average,2,0,2016-11-19 08:31:00,0.1273408239700374,11.27,2,1.0,0.1273408239700374,0.1333333333333333,0.6666666666666666,0.3333333333333333,0,0.2521348314606741,8.78,8.78,8.98,8.98
12601,Others-CCCPS135a,3883,26.14749943,91.72800489,737,car,low,2,0,2016-11-19 08:31:00,0.1898016997167138,11.9,1,2.0,0.1898016997167138,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.2646270066100095,8.97,8.97,9.17,9.17
3417,BHMEURBRD01,470,26.14901995,91.7395035,52,car,low,1,0,2016-11-19 08:31:00,0.1106382978723404,11.11,1,2.0,0.1106382978723404,0.0666666666666666,0.3333333333333333,0.6666666666666666,0,0.2354609929078014,8.53,8.53,8.63,8.63
9977,Others-CCCPS105a,2009,26.14747299,91.72804914,537,car,low,2,0,2016-11-19 08:31:00,0.267297162767546,12.67,1,2.0,0.267297162767546,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.2801260992201759,9.2,9.2,9.4,9.4
793,BHMBCCMKT01,577,26.14453614,91.73617216,34,car,low,1,0,2016-11-19 08:31:00,0.0589254766031195,10.59,1,2.0,0.0589254766031195,0.0666666666666666,0.3333333333333333,0.6666666666666666,0,0.2251184286539572,8.38,8.38,8.48,8.48
4729,BHMMBMMBX01,687,20.0000347,78.00000286,233,car,average,2,0,2016-11-19 08:31:00,0.3391557496360989,13.39,2,2.0,0.3391557496360989,0.1333333333333333,0.6666666666666666,0.6666666666666666,0,0.3611644832605531,10.42,10.42,10.62,10.62
16537,Others-CCCPS98,3103,26.14749998,91.72797778,407,car,low,2,0,2016-11-19 08:31:00,0.131163390267483,11.31,1,2.0,0.131163390267483,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.2528993447201633,8.79,8.79,8.99,8.99
8665,Broad Street,690,26.13795775,91.74099445,82,car,low,2,0,2016-11-19 08:31:00,0.1188405797101449,11.19,1,2.0,0.1188405797101449,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.2504347826086956,8.76,8.76,8.96,8.96
11289,Others-CCCPS119a,2803,26.14754061,91.72797041,124,bike,low,2,0,2016-11-19 08:31:00,0.0442383160899036,10.44,1,1.0,0.0442383160899036,0.1333333333333333,0.3333333333333333,0.3333333333333333,0,0.1688476632179807,7.53,7.53,7.73,7.73
15225,Others-CCCPS8,1322,26.14754886,91.72799519,304,bike,low,2,0,2016-11-19 08:31:00,0.2299546142208774,12.3,1,1.0,0.2299546142208774,0.1333333333333333,0.3333333333333333,0.3333333333333333,0,0.2059909228441754,8.09,8.09,8.29,8.29
17849,Shopping,1920,26.15050395,91.73353109,349,car,low,1,0,2016-11-19 08:31:00,0.1817708333333333,11.82,1,2.0,0.1817708333333333,0.0666666666666666,0.3333333333333333,0.6666666666666666,0,0.2496875,8.75,8.75,8.85,8.85
6041,BHMNCPHST01,1200,26.14001386,91.73099967,127,bike,average,2,0,2016-11-19 08:31:00,0.1058333333333333,11.06,2,1.0,0.1058333333333333,0.1333333333333333,0.6666666666666666,0.3333333333333333,0,0.2478333333333333,8.72,8.72,8.92,8.92
3418,BHMEURBRD01,470,26.14901995,91.7395035,62,car,low,1,0,2016-11-19 08:57:00,0.1319148936170212,11.32,1,2.0,0.1319148936170212,0.0666666666666666,0.3333333333333333,0.6666666666666666,0,0.2397163120567375,8.6,8.6,8.7,8.7
8666,Broad Street,690,26.13795775,91.74099445,97,car,low,1,0,2016-11-19 08:57:00,0.1405797101449275,11.41,1,2.0,0.1405797101449275,0.0666666666666666,0.3333333333333333,0.6666666666666666,0,0.2414492753623188,8.62,8.62,8.72,8.72
2106,BHMBCCTHL01,387,26.14449459,91.73620513,152,car,low,1,0,2016-11-19 08:57:00,0.3927648578811369,13.93,1,2.0,0.3927648578811369,0.0666666666666666,0.3333333333333333,0.6666666666666666,0,0.2918863049095607,9.38,9.38,9.48,9.48
15226,Others-CCCPS8,1322,26.14754886,91.72799519,352,car,low,2,0,2016-11-19 08:57:00,0.2662632375189107,12.66,1,2.0,0.2662632375189107,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.2799193141704488,9.2,9.2,9.4,9.4
